Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance
226.434,0.03365162,0.04463737,0.03354093,-0.1298929,0.06148633,-0.02855599,0.0105889,0.03324913,-0.06249028,0.08897095,-0.05165391,-0.01338959,-0.009298998,0.2286864,0.1211768,0.02975358,0.03171788,-0.2077424,-0.3068705,0.01280363,-0.1943535,-0.2742131,-0.2093841,-0.2677407,-0.1573074,-0.2568969,-0.07178044
226.871,0.05578944,0.04054577,-0.009526451,-0.1510617,0.07199297,-0.08369354,-0.02657049,-0.01738659,-0.103156,0.06558859,-0.07833328,-0.08732066,-0.05343838,0.2626089,0.1039504,-0.2333573,-0.001052852,-0.8033489,-0.964936,-0.5556895,-0.8010573,-0.9999515,-0.7531515,-0.9072046,-0.8726457,-0.9090091,-0.3890845
227.309,0.005458657,0.01450396,-0.07328391,-0.01590861,0.05166351,-0.003941721,0.03869043,-0.03684799,-0.1097535,0.1133672,-0.04536113,-0.07627726,-0.06084081,0.2931002,0.1221347,1.188803,-0.1774968,-0.2375982,-0.3498383,-0.2839254,-0.1980429,-0.4869117,0.1983168,-0.3739092,-0.3334268,-0.273147,0.3536843
227.747,0.1088042,0.05615284,-0.03577394,0.2526304,0.05546643,0.2183363,0.06837814,0.0721499,-0.03326148,0.1728917,0.02096684,-0.03987329,0.0410242,0.2052035,0.1469935,6,-0.1856955,-0.1495037,-0.1902072,-0.4285012,-0.04320836,-0.3528185,6,-0.2940868,-0.1945599,-0.03578276,0.4017309
228.185,0.1192835,0.0009479128,0.07837779,0.2830738,0.0977102,0.2141828,0.07172118,0.1329369,-0.0761369,0.1570869,-0.00857088,0.03372524,0.03755784,0.1662683,0.1349285,0.1114698,-0.1335669,-0.1492574,-0.05682611,-0.2887334,-0.1386605,-0.2264884,0.3811815,-0.1870897,-0.1497156,-0.08477343,-0.01304943
228.623,0.1148821,-0.05158607,0.1468691,0.140638,0.1232945,0.1692679,0.04159992,0.1198317,-0.2247213,0.08846841,-0.0528821,0.102966,-0.02257282,0.161285,0.06473419,-0.106412,-0.10911,-0.1421779,-0.02013357,-0.1750906,-0.1116932,-0.1446961,-0.05206915,-0.1536879,-0.1331936,-0.1008241,-0.06596691
229.061,0.1069073,-0.05004237,0.125795,-0.004489778,0.124108,0.1609836,0.0106634,0.07149646,-0.3621335,0.02107248,-0.08339813,0.138454,-0.08181802,0.1394858,-0.01566144,-0.2452128,-0.1534246,-0.1357839,-0.03262808,-0.08646209,-0.01567153,-0.07038182,-0.2049569,-0.1452898,-0.161675,-0.09193162,-0.04537048
229.499,0.07769594,0.03446064,0.04575023,-0.04881908,0.105325,0.1865153,0.01598281,0.06460073,-0.3840619,-0.00556186,-0.0834431,0.1201671,-0.08526274,0.04676473,-0.0365535,-1.125464,-0.2331943,-0.3316563,-0.6212232,6,6,6,-0.8293038,0.0004012408,-1.038893,0.1578687,6
229.937,0.03379963,0.0733774,0.01418941,-0.004273512,0.0498376,0.05535024,0.08918774,0.07197016,-0.2655638,0.07737655,-0.04420057,0.09466066,-0.05052066,-0.07483686,0.03205579,-0.6041522,-0.2711191,6,-0.1049066,-0.03175773,0.1231538,-0.3327877,-0.8293038,6,-1.195057,-0.4663276,-0.7338299
230.375,0.03538618,0.06191198,-0.01263461,0.07516637,-0.02796265,-0.03936607,0.1256214,0.07753127,-0.1639939,0.1548931,-0.05020315,0.1270879,-0.03012577,-0.09772208,0.1582315,-0.555736,-0.2082899,-0.51596,-0.4512972,-0.5225598,-0.7919048,-0.6782056,-0.7455038,-0.5177532,-0.9043095,-0.741765,-0.7792214
230.813,0.03251651,0.003401655,-0.03821011,0.1540024,-0.07431764,-0.03717514,0.1123514,0.1639211,-0.08471238,0.2077911,-0.02359865,0.1276762,0.007748746,-0.0444899,0.2545766,-0.2646663,-0.1562204,-0.1738433,-0.224694,-0.2070517,-0.3920582,-0.3040627,-0.3251623,-0.2956063,-0.3606728,-0.3787955,-0.349721
231.251,0.04523165,-0.004541365,-0.03198596,0.1998937,-0.0796006,0.03696991,0.103883,0.2953674,0.03067435,0.2467947,0.03063409,0.0980813,0.07714436,0.03622017,0.2796788,-0.1671808,-0.07859263,0.002574783,-0.1470782,-0.1294281,-0.144138,-0.1238182,-0.1783916,-0.2063298,-0.1321699,-0.208894,-0.1581927
231.689,0.06978632,0.07239073,0.01063233,0.198446,-0.04213596,0.1300503,0.1211816,0.3652463,0.132149,0.2617218,0.07692159,0.06408809,0.1608759,0.07155507,0.271133,-0.1280794,0.02412969,0.06545248,-0.1286834,-0.1838423,-0.003717755,-0.05251427,-0.1718853,-0.1907666,-0.08358104,-0.1333501,-0.1031808
232.127,0.01818772,0.183806,0.01863637,0.1595752,0.03626322,0.2215979,0.08287436,0.3534506,0.0541543,0.1820499,0.09790085,0.03394299,0.2242919,0.0531883,0.2885291,-0.0214759,0.1253992,0.03518043,-0.1079265,-0.2597299,-0.08570236,-0.06176508,-0.1780564,-0.1652574,-0.05838236,-0.1047781,-0.1180775
232.565,-0.07197358,0.2425754,-0.01803899,0.08999048,0.03964641,0.1938669,0.04618787,0.2226882,-0.05804038,0.1440903,0.09480431,0.0818714,0.1932814,0.04187548,0.1807679,0.04290905,0.1113843,-0.1710064,-0.2078707,-0.5417377,-0.3087515,-0.2437068,-0.3153703,-0.344529,-0.01020918,-0.283829,-0.3087892
233.003,-0.07727126,0.1938072,0.02225495,0.02033613,0.08773327,0.1384984,0.04996177,0.09082006,-0.1328112,0.1470024,0.02501299,0.1385371,0.1066121,0.1070217,0.06261376,0.1161202,0.05296736,-0.3047246,-0.1500676,-0.7550965,-0.4612443,-0.4062373,-0.3280011,-0.4354051,0.5484646,-0.4455672,-0.400029
233.440,-0.003893455,0.05340231,0.09823904,-0.07173231,0.1472038,0.04871041,0.09167925,-0.0043156,-0.1280868,0.1759554,-0.08173549,0.2010031,-0.02538166,0.2108582,-0.06946496,0.2797638,0.05035276,0.1398914,0.4105089,-0.3449887,-0.09408086,-0.01104138,0.2092915,-0.04835175,1.083725,-0.05591746,0.02675979
233.878,0.1118994,-0.1091889,0.1453041,-0.1800157,0.1648621,-0.08001596,0.1483591,-0.05944863,-0.06736763,0.1934405,-0.1907939,0.2568244,-0.167696,0.2865498,-0.1994315,0.2820588,0.1113748,0.3335669,0.4909425,-0.01515511,0.08687908,0.2438334,0.4377894,0.1035533,0.5731148,0.1765116,0.2197019
234.316,0.1672546,-0.160939,0.1049464,-0.2170926,0.107911,-0.1909728,0.1776432,-0.07450627,-0.03690301,0.1492246,-0.2204796,0.2815898,-0.2115507,0.2668717,-0.2371814,0.1530612,0.1113158,0.1480398,0.2453208,0.09683159,0.03024624,0.2141687,0.30773,0.0279605,0.2801692,0.1139921,0.1518629
234.754,0.08149684,-0.1767612,0.05652915,-0.1192789,0.1040085,-0.136738,0.1428999,-0.03899501,-0.2918822,0.09236062,-0.1427042,0.2558869,-0.1543175,0.2506494,-0.2503875,0.0585788,-0.1864379,0.01370247,0.06168921,0.09423662,-0.0337896,0.07029084,0.0885588,-0.03924803,0.06540742,0.01898876,0.01270991
235.192,0.09685952,-0.1601163,0.02797355,-0.08792166,0.09327525,-0.1207156,0.09734965,-0.06486889,-0.1171918,0.08074035,-0.1234433,0.1974531,-0.2095078,0.2362443,-0.2268719,-0.02111175,-0.1372286,-0.06062174,-0.01776025,0.011506,-0.08187116,-0.02269574,0.02141152,-0.09393774,-0.01410155,-0.08443588,-0.09675968
235.630,0.1694816,-0.1039181,0.004235007,-0.05426929,0.07674906,-0.1083408,0.05378295,-0.05825781,0.1006563,0.06989168,-0.1252742,0.1521235,-0.205598,0.1570562,-0.08657954,-0.248135,-0.03827192,-0.272439,-0.2431905,-0.2418936,-0.2970649,-0.2774194,-0.129729,-0.3386918,-0.2023924,-0.3822675,-0.3643799
236.068,0.2432935,-0.03947571,-0.01464383,-0.02729546,0.05735694,-0.1251881,0.03074661,-0.01417229,0.1384038,0.06629581,-0.1273788,0.1047736,-0.1275073,0.05825653,0.1026674,6,0.04719285,6,6,6,6,6,6,6,6,6,6
236.506,0.2257263,-0.004993463,-0.02867515,-0.03691096,0.03834836,-0.1797943,0.03688993,0.01921419,0.07930049,0.09955795,-0.1264399,0.03187875,-0.0493761,-4.594841E-5,0.1121012,6,0.1615213,6,6,6,6,6,6,6,6,6,6
236.944,0.1142184,0.003002878,-0.08906253,-0.0496753,0.02366208,-0.1720985,-0.01790848,-0.04339614,0.1373105,0.1396224,-0.1419102,-0.01189866,-0.1314097,0.02068909,0.003856121,-0.3335416,0.2302278,-0.2206062,-0.2794255,-0.2346505,-0.4226756,-0.4304734,-0.1703144,-0.3714253,-0.3235244,-0.3667068,-0.4110114
237.382,-0.01745237,-0.00855998,-0.07579604,-0.05996068,0.009912184,-0.1018335,-0.05451673,-0.046747,0.07685981,0.1934711,-0.05034545,0.01031691,-0.1482167,0.03041273,-0.0560865,-0.1989412,0.1973126,-0.119527,-0.1763669,-0.1102502,-0.3129827,-0.340642,-0.1287645,-0.1641703,-0.1357318,-0.2523054,-0.3000708
237.820,-0.05868275,0.007908298,-0.02098769,-0.01944711,0.01221156,0.002818434,-0.03876788,0.002347064,-0.007766196,0.1500869,0.06597697,0.04916147,-0.07226203,0.04073945,0.00588641,-0.2507812,0.1323488,-0.173854,-0.2359056,-0.3865007,-0.4117023,-0.4499953,-0.3081725,-0.1021956,-0.1611192,-0.4012729,-0.4405663
238.258,-0.07218193,0.02432999,-0.02282683,0.01864727,-0.01281764,0.08203908,-0.02654993,0.05842249,-0.1053103,0.06407647,0.1141262,0.04471393,0.004774951,0.01325212,0.08214386,-0.3714472,0.0677854,-0.1169788,-0.3370107,-0.8020759,-0.6452322,-0.6003514,-0.5668169,-0.007664876,-0.2444958,-0.667346,-0.7148431
238.696,-0.1012912,0.0160541,-0.1033618,0.02557029,-0.07823983,0.1095859,-0.0621132,0.09471748,-0.1746504,-0.01042847,0.07766301,-0.02545946,0.02891253,-0.06078101,0.1028674,-0.2788164,0.02424586,1.595258,-0.205956,-0.7555591,-0.6216692,-0.3887384,-0.4391252,-0.09138733,-0.05957168,-0.5825652,-0.6417159
239.134,-0.1348303,-0.05712573,-0.1310146,-0.008836966,-0.1324308,0.02796141,-0.1429195,0.06244676,-0.1775474,-0.02578449,-0.04048466,-0.1279166,-0.0104834,-0.1349124,0.05258632,6,-0.04503434,6,6,6,6,6,6,6,6,6,6
239.571,-0.04318601,-0.1509431,-0.04924414,-0.03597312,-0.04339693,-0.12418,-0.1271695,-0.01703226,0.1093482,0.04615931,-0.1320582,-0.103029,-0.04306129,-0.04754727,-0.02393195,-0.4813896,0.04052805,0.1520122,-0.4029004,-0.7204447,-0.4537777,-0.5334611,-0.4723281,-0.4242922,-0.2066919,-0.5355003,-0.5272144
240.009,0.03983803,-0.1332827,-0.02437714,0.03044703,-0.01885748,-0.1627929,-0.100427,-0.0442687,0.3186271,0.07270468,-0.1015077,-0.08076756,-0.02735942,-0.009150191,-0.01607035,-0.8091786,0.2007595,0.1149664,-0.7574947,-0.8603703,-0.6689744,-0.7479443,-0.2377418,-0.5463604,0.2670672,-0.5892844,-0.7807386
240.447,0.01388062,-0.0654398,-0.05816748,0.1221755,-0.03805618,-0.09764651,-0.1106417,-0.009648775,0.2466321,0.0351854,-0.0130305,-0.09611274,0.04289796,-0.05518976,0.02282543,6,0.2034783,6,6,6,6,6,0.07637766,6,6,6,6
240.885,-0.1156409,-0.006010997,-0.1198265,0.1735725,-0.08300112,0.02023249,-0.1746952,0.07087369,0.01356972,-0.061194,0.0607594,-0.1520449,0.1165044,-0.1690119,0.04056839,6,0.04215832,6,6,6,6,6,0.5164456,6,6,6,6
241.323,-0.2363781,0.01944564,-0.1463108,0.1655748,-0.1407304,0.1260431,-0.2646499,0.1952241,-0.3101806,-0.1812063,0.07423822,-0.2123941,0.1112124,-0.2875593,0.01276698,6,-0.2308642,1.115569,6,1.53213,6,6,0.7378218,6,6,6,6
241.761,-0.1369531,-0.09820125,-0.07187481,0.01580809,-0.07975341,0.09487393,-0.1891128,0.1454658,-0.4221978,-0.1656293,-0.04256629,-0.1520181,-0.02830844,-0.1961172,-0.1584211,0.2082069,-0.457367,0.4670604,6,0.659635,0.5037227,6,1.62738,6,6,1.085459,0.92959
242.199,-0.06947556,-0.09699283,-0.01435884,-0.01398692,0.06205451,-0.02924501,-0.05107169,-0.007093212,-0.3300147,0.01949533,-0.1513292,-0.01772666,-0.07399918,-0.004332569,-0.2235998,6,-0.5912256,0.4435251,-0.07855077,6,6,0.3001138,-0.1912456,1.473274,0.1738023,0.8853897,6
242.637,-0.04348876,-0.03092882,0.02421215,-0.03553574,0.1387732,-0.09436944,0.03232785,-0.04594167,-0.3357201,0.1098368,-0.1370548,0.06398752,-0.06696737,0.1228595,-0.2059805,6,-0.6102162,0.1715574,0.0790503,0.481973,2.448414,0.4029156,-0.06063268,0.7154685,0.4656391,0.3235515,6
243.075,-0.01722856,0.02956372,0.04520253,-0.06659074,0.1541082,-0.09553223,0.06057403,0.00172361,-0.3373833,0.1082917,-0.06695598,0.07328805,-0.03241897,0.1709059,-0.1708513,0.2636873,-0.4842171,-0.1513834,-0.2756123,-0.2329992,6,0.04181547,-0.3786014,0.2017489,0.1952329,-0.2327221,6
243.513,0.03847731,0.03948775,0.04554794,-0.08398291,0.1433304,-0.06081732,0.06328672,0.07293226,-0.1983768,0.1050692,-0.03889413,0.02950126,0.01161985,0.1635936,-0.1686717,6,-0.2691894,6,6,6,-0.999056,6,6,6,6,6,0.01604146
243.951,0.1015511,0.05594212,0.06859167,-0.04626369,0.1776661,-0.02868503,0.1611514,0.09020642,-0.05966214,0.2372835,-0.06276716,0.05683142,0.02174642,0.1647587,-0.1699642,-0.07463702,-0.05685296,-0.1361122,-0.6693428,-0.164208,6,-0.4116751,0.07430734,-0.2267628,-0.7246315,-0.6954343,-0.03513656
244.389,0.209989,0.01001095,0.1350258,-0.03138219,0.1927301,-0.05263742,0.2498099,0.06784198,-0.08482231,0.2930881,-0.131021,0.110134,-0.008524313,0.14792,-0.1432609,0.3334611,-0.1230395,0.4469816,-0.1953195,1.005811,0.2147564,0.08880564,0.328253,-0.1354667,-0.3277803,-0.1780672,0.0296741
244.827,0.2535838,0.04032512,0.1879996,0.04333579,0.1667261,-0.04101795,0.219079,0.02077458,-0.02435656,0.237594,-0.1049679,0.1368844,0.01172519,0.1257209,-0.07958405,-0.8209576,-0.2257448,-1.014671,6,-1.004644,6,6,6,6,6,6,6
245.265,0.2520454,0.04354023,0.2224658,0.1080163,0.1363009,-0.03741211,0.1486782,-0.01583377,0.1123017,0.2020789,-0.0527609,0.1589122,0.03508422,0.1198884,-0.04395743,0.2081562,-0.1776249,0.1018532,0.1399456,0.6753677,0.6314532,0.3617066,1.147313,6,0.7163652,0.430307,1.073153
245.702,0.2490925,-0.004582244,0.2206623,0.1140194,0.1234346,-0.03428139,0.1201971,-0.0244427,0.1728179,0.2260085,-0.01676464,0.1893938,0.04029332,0.1272139,-0.04552616,0.5173989,-0.06067215,0.2849094,-0.01550948,6,0.4259726,0.5313604,6,1.180206,0.2290166,0.3182442,0.4276969
246.140,0.2763498,0.009835563,0.1527023,0.07947477,0.1255684,0.07116969,0.1931507,0.02448155,0.1022561,0.2409134,0.02745136,0.2160989,0.06182192,0.1093409,-0.01797003,-0.02813352,-0.106135,0.05157025,6,-0.5550396,-0.2583036,0.03247412,-0.4179829,-0.1580729,0.5080055,0.4243969,0.6044538
246.578,0.1703136,0.08288344,0.1008311,0.1820033,0.1404142,0.1465181,0.2203778,0.03583863,0.1525587,0.1706724,0.1888214,0.1811441,0.04840063,0.1059578,0.03507748,0.4210815,-0.1838616,0.3890788,1.479454,-0.1116376,-0.01500791,0.5822625,0.03863545,0.1761023,0.5276112,0.7903032,1.1454
247.016,0.1076356,0.1134962,0.1105475,0.2318889,0.1581078,0.06420107,0.2049253,0.0765678,-0.01942798,0.132323,0.2012968,0.1569345,-0.00933553,0.1129852,0.04317109,0.3117495,-0.2677376,0.1921052,0.5395943,-0.1360025,-0.0312596,0.3756798,0.0618597,-0.006674366,0.2851341,0.5208128,0.6265093
247.454,0.1057985,0.1691201,0.1154328,0.2145104,0.14454,-0.005424837,0.1980518,0.07415541,-0.1200924,0.1088101,0.09175494,0.1189922,-0.04757157,0.09109821,0.01747116,0.03950218,-0.2164682,-0.06833243,-0.01696316,-0.2935653,-0.09280102,0.05691508,-0.1062085,-0.2522535,-0.02053146,0.2143298,0.119534
247.892,0.1344361,0.1936868,0.119182,0.1403061,0.08777921,-0.01530546,0.1646636,0.03408295,-0.1313079,0.089463,0.008647407,0.07088483,-0.03888421,0.05798772,-0.001389142,-0.3378841,-0.1143562,-0.3680801,-0.5675303,-0.5867894,-0.2367562,-0.3494072,-0.4875412,-0.5807326,-0.3963352,-0.1268431,-0.3992451
248.330,0.1380124,0.1159289,0.1580132,0.06396737,0.008266408,0.009791382,0.06564575,0.02197527,-0.2104991,0.06543852,0.0147652,0.02751361,0.005307254,0.04938832,0.01493803,-0.4996204,-0.1876237,-0.4518825,-0.8729091,-0.81284,-0.4104736,-0.6201585,-0.7755739,-0.8161205,-0.5966828,-0.2749668,-0.714369
248.768,0.08635149,0.05091391,0.1927396,0.06070605,-0.01124291,0.05134336,0.006680134,0.1102665,-0.3417894,0.02494587,0.02851552,0.01625974,0.04780138,0.06913594,0.02787073,6,-0.3056544,-0.1712192,-0.6570673,-0.9129981,-0.2099409,-0.4546674,-0.6771133,-0.707519,-0.5006252,-0.08152813,-0.763863
249.206,0.04297572,0.07810081,0.07504824,0.1015191,-0.01433658,0.07389545,0.03345824,0.1476222,-0.09088305,-0.01298759,0.04957313,0.009388285,0.09684252,0.0522598,0.04579214,0.4051536,-0.1701895,-0.02629199,-0.09301583,-0.5017381,-0.06849616,0.06258844,-0.2304219,-0.2324333,-0.1439913,0.1888339,-0.3101973
249.644,0.01144201,0.06853643,0.02890997,0.07128727,-0.01291978,0.02015064,0.05393924,0.07858936,0.1935036,-0.03545765,0.04640437,0.02848017,0.08164335,0.04449376,0.02168841,-0.08233442,-0.07869176,-0.1750245,-0.1492502,-0.510206,-0.3003859,-0.01725554,-0.3203736,-0.2670685,-0.2276978,0.05519627,-0.3485383
250.082,0.001796164,-0.03319872,0.03344748,-0.02533945,-0.01869599,-0.09399761,0.06532804,-0.04785907,0.2735117,-0.02892168,-0.004841115,0.06316798,-0.005659405,0.05442285,-0.07280333,-0.6471571,-0.06208606,-0.6087703,-0.457898,-0.8691767,-0.8081081,-0.3435573,-0.7870566,-0.6574848,-0.6530334,-0.1666119,-0.7540278
250.520,0.02249125,-0.2229993,0.06754465,-0.1364927,-0.03147526,-0.2393812,0.09228824,-0.1755714,0.06000949,0.02279375,-0.1357944,0.1174627,-0.1407145,0.1028664,-0.214314,6,-0.06186739,6,0.2062281,6,6,0.3470018,6,6,6,0.1398238,6
250.958,0.08095228,-0.3259833,0.1375856,-0.07599101,-0.03619171,-0.301204,0.1741297,-0.1706608,-0.1802335,0.1486143,-0.2800842,0.2374767,-0.1825597,0.2544684,-0.2087171,1.922454,0.08693447,6,0.7985933,0.5237302,6,0.6981867,6,6,6,1.041353,6
251.396,0.06436762,-0.166409,0.1818473,0.1042651,-0.0131626,-0.2043961,0.1851934,-0.07313184,-0.1426329,0.1734101,-0.2002624,0.3023049,-0.1057427,0.2912613,-0.1525802,0.03974266,0.2538516,0.6488841,1.422755,0.2869711,6,0.5494484,6,0.9512642,6,1.017603,2.116914
251.834,0.04686012,-0.0001509523,0.182338,0.2570702,0.01790004,-0.04391258,0.1525579,-0.03807554,0.01192796,0.1555274,-0.06756841,0.2731954,-0.006145602,0.1604754,-0.06490096,-0.2946468,0.2657185,0.2356465,0.1809237,0.2107381,6,0.4408962,6,0.2977866,6,0.8094343,0.807648
252.271,0.05942603,0.09754386,0.1662619,0.3890985,0.04615626,0.1020295,0.1198786,-0.005224187,0.1723091,0.1439302,0.0002241585,0.2132717,0.05197149,0.06856535,0.002171867,-1.277774,0.2200607,-0.2974975,-0.7884375,6,6,6,6,-0.2927874,6,6,6
252.709,0.1039529,0.1396097,0.1557118,0.4556909,0.05224584,0.1863235,0.0966926,0.03694497,0.2534644,0.1646458,0.01370639,0.1491623,0.05992604,0.0527776,0.02203231,1.77269,0.1476779,0.07564651,0.2434762,0.01597574,-0.02776369,0.01964548,0.2714633,0.1765873,-0.1626559,-0.01876908,-0.07380346
253.147,0.1532958,0.1638014,0.1582697,0.3691671,0.02237092,0.164956,0.07504618,0.07765626,0.1782783,0.2080502,0.02178189,0.07470363,0.02517,0.1056194,-0.01496467,0.4129235,0.07202899,0.006872664,0.1141675,0.00177709,-0.08095178,-0.01005735,0.4533354,0.1255107,-0.005040686,0.07058926,-0.1002512
253.585,0.08527831,0.1899216,0.1340582,0.2850222,-0.002541807,0.15757,0.07387706,0.1067495,0.01670119,0.07611625,0.01957638,-0.009309453,0.003192122,0.1662244,0.02246322,-0.1261888,0.06478282,-0.1279668,-0.1508515,-0.3675574,-0.367656,-0.2893219,0.247176,-0.1586502,-0.1003337,-0.1925478,-0.311376
254.023,0.0124515,0.05970407,0.05571146,0.1206297,0.002136031,0.08298429,0.07885582,0.04344486,-0.09941802,0.01714911,-0.04254685,-0.02398838,0.01495797,0.1602454,0.02247865,-0.15715,0.1408403,0.01686678,-0.05360482,-0.2076337,-0.2094055,-0.1423559,0.1353637,-0.07907116,-0.04956112,-0.08974024,-0.1185882
254.461,-0.01691718,-0.08627486,0.005867583,0.02374302,0.003832067,-0.02281227,0.0387821,0.01110454,-0.08265351,0.0146799,-0.05935272,-0.0198711,0.009636727,0.1105949,0.02558598,-0.0457478,0.3557229,0.08088197,0.03157915,-0.06100897,-0.07450875,-0.02432317,0.1618412,-0.02754074,0.03971027,-0.005223066,0.05180655
254.899,-0.0002762897,-0.1705446,-0.002371811,-0.003216192,0.0164343,-0.09092362,0.01163113,0.04755229,-0.01154099,0.05104458,-0.02563548,0.01141457,-0.01442519,0.08488727,0.02365638,0.01963789,0.415922,0.07249383,0.05693868,-0.02290771,-0.06364462,-0.01194425,0.2266469,-0.070052,0.1255951,0.006761615,0.1102305
255.337,0.06129143,-0.1922313,0.02198226,-0.001272291,0.03272078,-0.124638,0.03059169,0.1056789,0.03283587,0.1076251,0.007511105,0.05917169,-0.06614798,0.1113781,-0.01660928,-0.0333036,0.2301307,-0.1080558,-0.06391284,-0.2080604,-0.3151984,-0.2374289,0.4142759,-0.3443507,0.4376152,-0.1456081,-0.04960152
255.775,0.1731037,-0.1986289,0.03598328,-0.06596149,0.01125824,-0.2167422,0.06225205,-0.01232175,0.02755512,0.1857168,-0.07972986,0.08262385,-0.2071469,0.1513033,-0.160466,-0.2674334,0.09680379,-0.5569745,-0.5354447,-0.612011,-0.7173496,-0.6919447,-0.3331568,-0.7029024,0.537846,-0.5180216,-0.446968
256.213,0.1285555,-0.1962134,0.05166206,-0.04885484,-0.01069629,-0.2507126,0.09477656,-0.1449947,0.1422193,0.202146,-0.10656,0.0715847,-0.2424892,0.1216032,-0.1604271,-0.3199686,-0.05884165,-0.3844542,-0.4732591,-0.4042109,-0.5218749,-0.4370185,-0.4644037,-0.4074451,-0.2248814,-0.3975828,-0.4043553
256.651,0.1010271,-0.1323142,0.07671001,0.02802562,0.01438817,-0.1496359,0.1366375,-0.0502179,0.2761024,0.1971424,-0.02769316,0.0931974,-0.1035902,0.1106914,0.007130861,-0.7591632,-0.135496,-0.6752557,-0.8834998,-0.6767826,-0.8251963,-0.6749638,-0.836493,-0.7106183,-0.6663112,-0.736856,-0.7944203
257.089,0.156021,-0.05821373,0.1475312,0.0615405,0.03398981,-0.06323029,0.140395,0.04138331,0.2433074,0.2077567,0.01934768,0.1049474,-0.03405253,0.1767258,0.1050428,-0.8142397,-0.0623902,-0.6243922,-0.838577,-0.5616313,-0.7511034,-0.6017402,-0.8003807,-0.7117567,-0.654568,-0.7374359,-0.7784434
257.527,0.2357039,0.0170132,0.2322815,0.03735777,0.02356661,-0.0278079,0.08563187,0.02555263,0.1454996,0.1828253,0.02191096,0.08224709,-0.07554945,0.2521004,0.083296,-0.3444561,0.05518209,-0.1674976,-0.2595862,-0.08557774,-0.2348357,-0.1585227,-0.2944062,-0.2573435,-0.1745967,-0.2953065,-0.2798062
257.965,0.1811365,0.08167311,0.2392286,-0.03601061,-0.01924302,-0.0525392,-0.01824021,-0.12285,0.05001732,0.05486857,-0.01422965,0.0206222,-0.1709274,0.1688724,-0.01342074,-0.1683588,0.09704595,-0.02611269,-0.07802437,-0.004419656,-0.06926866,-0.004898617,-0.1215044,-0.0922772,-0.06793862,-0.1592752,-0.1321365
258.402,0.003642771,0.185852,0.1762023,-0.03301418,-0.05044079,-0.05501713,-0.04665389,-0.172757,-0.03270347,-0.04175782,-0.1172902,0.0007206003,-0.145863,0.002762079,-0.06189277,-0.4567153,0.03150379,-0.2776494,-0.4091334,-0.3716459,-0.3605474,-0.2000317,-0.2862859,-0.4044273,-0.3980319,-0.4609623,-0.4174492
258.840,-0.04161524,0.03122874,0.1828529,-0.04992719,-0.01759156,0.02160625,-0.03143558,-0.1865066,-0.1577472,-0.009941054,-0.2114247,0.05776351,-0.1317828,0.1114756,-0.09572581,6,-0.09889004,6,6,6,6,6,6,6,6,6,6
259.278,-0.09580875,-0.09661272,0.06726115,-0.1037064,-0.008256769,-0.008168932,-0.05228457,-0.1871639,-0.3335509,0.006382714,-0.2667145,0.08394263,-0.1473721,0.1773022,-0.1448242,-0.5000174,-0.2922489,-0.2918279,-0.3734743,-0.01412444,0.0218764,-0.07926744,-0.1672691,-0.342299,-0.3665542,-0.1863913,-0.3282788
259.716,-0.1819364,-0.1652316,-0.04305007,-0.1198958,-0.03281696,-0.08195913,-0.1197278,-0.1573181,-0.4219328,-0.008704629,-0.2881238,0.07835713,-0.178028,0.1165554,-0.1968479,-0.09492755,-0.3674741,-0.09395829,-0.1553102,0.224471,0.3455485,-0.004304198,-0.02341818,-0.01650059,-0.0486551,0.1415796,0.03871448
260.154,-0.238387,-0.1624295,-0.03911885,-0.04938155,-0.05040731,-0.08811612,-0.1683117,-0.07774583,-0.3129937,-0.0296102,-0.2614894,0.04966199,-0.1795441,0.008766591,-0.2076327,0.07743311,-0.2265432,-0.07220626,-0.1561585,0.393084,0.4496295,-0.01064799,0.0716309,0.1025454,0.05642037,0.1825131,0.1825876
260.592,-0.1538406,-0.1066062,0.168998,0.07371675,0.02512608,0.01129457,-0.07613776,0.04222294,-0.187667,0.003085866,-0.1736865,0.02167871,-0.1162174,0.03419395,-0.1426833,0.3430505,-0.1289143,0.1365296,0.0531474,2.00431,0.7027113,0.1468788,0.225097,0.408554,0.3288782,0.3649582,0.4226139
261.030,-0.02799881,-0.1148557,0.2209645,0.08344052,0.1090384,-0.06382614,0.100156,0.02802837,-0.1813431,0.06539132,-0.08212531,0.04212401,-0.06667148,0.1002109,-0.08275285,0.1022087,-0.157823,0.06417301,0.06601246,0.4587305,0.32718,0.09587283,0.09719668,0.1196093,0.1659019,0.2669378,0.1197236
